id,title,vote_average,vote_count,animation,comedy,family,adventure,fantasy,romance,drama,action,crime,thriller,horror,history,science fiction,mystery,war,foreign,music,documentary,western,tv movie
136296,B.B. King: The Life of Riley,7.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
47717,The Ogre of Athens,7.2,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
58396,Joy,5.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344277,Caught,4.6,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63766,There's No Tomorrow,6.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83831,Charley-One-Eye,2.8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265531,Hart to Hart: Till Death Do Us Hart,6.7,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
350505,Molly Moon and the Incredible Book of Hypnotism,4.1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41924,Night Watch,6.7,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210609,Pioneer Woman,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253020,Road 47,6.4,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
360799,Arrowhead,4.6,32.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
48180,Amazons,5.7,3.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
35025,Le Mac,5.5,79.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201643,Pit №8,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169634,Unforgotten Shadows,5.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39253,Lucky Trouble,5.6,22.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62738,The Best Movie 2,3.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293122,The Guide,8.6,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40356,Hell,3.5,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317723,Transylvanian Garlic,2.5,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334531,My All American,6.8,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248268,$50K and a Call Girl: A Love Story,6.3,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339408,The Birth of a Nation,6.4,181.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174369,Deep Powder,5.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18174,An Inspector Calls,6.4,19.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
96828,A Touch of Larceny,6.2,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337960,Holding the Man,7.8,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46821,Blood,7.6,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12831,Amerikana,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191465,The Manchu Eagle Murder Caper Mystery,7.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380864,Hardly a Butterfly,7.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22316,Ajnabee,5.3,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46430,Jodi No.1,4.3,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
166253,Pyaar Tune Kya Kiya,6.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20916,Style,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
142631,Love Ke Liye Kuch Bhi Karega,6.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210068,Mujhe Kucch Kehna Hai,4.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232795,Albela,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39837,Yaadein,4.9,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82575,Indian,5.0,4.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
64880,Tum Bin,7.1,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
362100,Aashiq,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305819,Yeh Raaste Hain Pyaar Ke,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25801,Aamdani Atthanni Kharcha Rupaiya,4.9,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
205221,Rugged Gold,4.0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356057,Polycarp,5.5,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
266038,Titli,6.3,6.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
43735,The Nanny Express,4.9,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
298986,Greenery Will Bloom Again,5.9,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333888,Tempo instabile con probabili schiarite,3.6,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332709,I Killed Napoleon,5.2,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18230,Supervolcano,5.3,14.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
44566,Anjaana Anjaani,6.1,27.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
351072,Na Maloom Afraad,6.2,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277528,Live and let Live,8.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296096,Me Before You,7.6,2674.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
378385,Jarhead 3: The Siege,5.6,39.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
336669,Land and Shade,7.2,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372315,SOMM: Into the Bottle,7.8,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338803,The Treacherous,6.1,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
324289,Touched with Fire,6.2,22.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280617,Space Cop,3.7,19.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
135097,The Cinema Snob Movie,9.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170292,Being in the World,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
348089,Grease Live,7.4,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
250902,The Image Revolution,5.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63378,100% Love,5.4,9.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55283,Leader,5.1,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
336663,Neither Heaven Nor Earth,6.3,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17720,Dunkirk,6.6,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
335031,¡Asu Mare! 2,6.5,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42526,The Nightcomers,5.7,12.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
76200,Just Before Nightfall,6.6,11.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
346651,Pandemic,4.3,92.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
316000,Miles Ahead,6.7,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.0,174.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
146198,Triple 9,5.6,812.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
205584,Gods of Egypt,5.2,1303.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336808,Embrace of the Serpent,7.8,129.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376869,Neerja,7.4,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323677,Race,7.0,492.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
296879,Of Mind and Music,6.3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333371,10 Cloverfield Lane,6.8,2537.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
267860,London Has Fallen,5.8,1656.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
269149,Zootopia,7.7,4961.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279641,Whiskey Tango Foxtrot,6.0,356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258363,Desierto,5.7,107.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
318850,The Young Messiah,6.4,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
378200,The Perfect Match,5.2,42.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267193,Grimsby,5.7,794.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287284,Swung,4.8,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361263,Jesse Stone: Lost in Paradise,6.1,19.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
367513,Chemsex,7.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
380565,Home Invasion,5.2,51.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20051,Dad's Army,3.7,54.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24569,Carry On Henry,6.6,18.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17276,Carry On Up the Jungle,6.4,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24571,Carry On Matron,6.1,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60867,Zero. Lilac Lithuania,4.7,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
262199,Hannibal Buress: Live From Chicago,7.6,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19297,Carry On at Your Convenience,5.7,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312804,James White,6.1,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19252,Carry On Abroad,6.1,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36718,Lagerfeld Confidential,6.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29114,Satan's Cheerleaders,7.3,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56418,The Source,6.6,44.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62717,Loki - Arnaldo Baptista,6.1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
202140,Edith Stein: The Seventh Chamber,7.5,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
324978,Pirate's Passage,6.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200548,Fanie Fourie's Lobola,6.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206292,The Desert,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24654,What the Bleep! Down the Rabbit Hole,4.9,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51309,The Dhamma Brothers,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169798,Licks,6.7,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98048,Dionysus in '69,5.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209251,Cannibal,5.8,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73565,Burning Man,6.2,23.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348674,A War,6.9,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
164443,The Makeover,5.5,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61314,Ho visto le stelle,6.1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282084,There's No Place Like Utopia,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342381,Bad,7.6,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92060,Michael Jackson's Thriller,8.1,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37793,Ghosts,7.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
273509,Blood Widow,2.5,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255278,Way of the Wicked,3.7,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
368835,Murder Rap: Inside the Biggie and Tupac Murders,7.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331745,Top Spin,6.8,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286595,Marie's Story,6.9,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371007,Ticky Tacky,8.8,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36092,Be With You,7.1,17.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365187,Nannaku Prematho,7.8,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360387,Blunt Force Trauma,4.3,31.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366249,Lapland Odyssey 2,7.2,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78340,Not Everybody's Lucky Enough to Have Communist Parents,5.2,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257081,Submarine Patrol,5.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228647,Miracles For Sale,5.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87612,You Can't Get Away with Murder,4.8,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
125414,The Final Member,5.4,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168228,Some Call It Loving,4.5,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361183,Sum of Histories,10.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
285307,My Bromance,7.7,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287170,Love's Coming,6.0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97350,Agnivarsha: The Fire and the Rain,5.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254800,Breaking Through,5.4,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
371003,Kill Game,4.2,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
373314,Misconduct,5.3,149.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
377853,"The First, the Last",5.8,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37839,Bunker Palace Hotel,6.4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56943,The Remains of Nothing,6.5,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108476,Trashed,6.9,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159006,God Loves Uganda,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352162,From Afar,5.9,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102707,Domingo de carnaval,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73791,As the Shadow,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381353,Rosalie Blum,6.5,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329809,Courted,6.1,61.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
358403,Taj Mahal,5.1,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336199,Macadam Stories,6.1,35.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337107,Valley of Love,5.6,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315865,In the Shadow of Women,5.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352025,Un plus une,5.8,64.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329682,The Anarchists,5.5,24.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
330348,The Wait,5.9,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342281,Family For Rent,5.2,115.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341392,Lolo,5.3,101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24570,Carry On Loving,6.1,16.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355264,The Fear of Darkness,3.9,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367215,The Fear of 13,8.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
299824,Mojin: The Lost Legend,6.0,71.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44637,Trevor Noah: The Daywalker,7.4,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86186,Perfect Body,4.3,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
359154,13 days of October,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33842,25 Carat,7.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
124480,Father,8.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157447,Prosecuting Casey Anthony,4.7,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110395,Freddie as F.R.O.7.,4.5,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43292,Tutte le donne della mia vita,5.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211317,Standing Army,4.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100669,Shark Swarm,2.8,9.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
257450,Piranha Sharks,5.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165404,Humraaz,5.7,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49518,Aap Mujhe Achche Lagne Lage,3.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
166258,Road,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59372,Sur,7.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117142,EK Chotti Si Love Story,4.5,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97437,Hum Kisi Se Kum Nahin,5.0,4.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
83902,Na Tum Jaano Na Hum,4.4,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134841,Makdee,6.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78827,Deewangee,5.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20731,Raaz,6.4,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
159436,Jaani Dushman: Ek Anokhi Kahani,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277751,Maine Dil Tujhko Diya,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20656,Saathiya,5.6,17.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35907,Kaante,5.6,14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
19293,Carry On Again Doctor,6.2,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341050,Convergence,5.0,12.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
354251,Southbound,6.1,146.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
324803,Hangman,4.3,36.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
363264,Mary Loss of Soul,6.0,2.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
333350,A Faster Horse,7.9,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257454,Give Us the Moon,5.8,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29212,The Weapon,6.3,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56309,Carry on Admiral,6.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127688,Expresso Bongo,6.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93193,Jigsaw,6.8,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
128866,Arachnia,3.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
161374,Tarantulas: The Deadly Cargo,7.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18044,Ogre,4.4,14.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4289,Dinocroc,4.0,12.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
28346,Blood Surf,4.5,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90030,The Monster of Piedras Blancas,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
253282,She's Lost Control,5.6,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307318,Stephen Fry Live: More Fool Me,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60389,The Cook,6.5,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329063,We Can't Live Without Cosmos,6.1,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49991,The Devil At Your Heels,5.3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28509,Komodo vs. Cobra,3.1,12.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
109174,Silent Predators,3.9,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
44548,Vipers,3.8,17.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
44184,Venomous,4.8,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
69075,Snakeman,3.4,7.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
29889,Silent Venom,5.2,8.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
67320,Stanley,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86495,Oliver Sherman,7.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151062,Mad at the Moon,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27674,Wolves of Wall Street,3.8,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58769,Die Konferenz der Tiere,7.7,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74942,Soul of the Game,5.3,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31907,Don King: Only in America,4.4,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
